526	539888	218439
527	504024	67587
528	483867	385669
529	380117	323128
530	30356	494345
531	77953	526622
532	510842	558539
533	50496	574856
534	567944	370657
535	316396	172265
536	402330	489613
537	411313	317087
538	265066	241638
539	449432	419235
540	471842	98003
541	258311	28115
542	471205	62790
543	389174	397786
544	46508	132776
545	229553	147101
546	467593	314495
547	273772	34904
548	92478	480317
549	88652	76648
550	146126	424842
551	183914	120420
552	326959	91267
553	178691	539787
554	385238	325157
555	386755	443281
556	37705	44260
557	54870	489159
558	509588	69106
559	353051	73503
560	38321	249404
561	106172	411953
562	448309	505709
563	305309	380802
564	275117	434511
565	229317	46077
566	167529	10428
567	56070	198495
568	78426	568559
569	158254	468133
570	137576	302165
571	359925	122934
572	118544	129784
573	240107	107367
574	571865	147537
575	563185	313491
576	15826	374966
577	91883	92053
578	381123	281508
579	503278	262101
580	370637	129663
581	97767	262677
582	339943	240175
583	345823	553678
584	268049	260020
585	200572	504293
586	230040	238980
587	113040	475990
588	160836	525202
589	230646	121677
590	408221	388674
591	154004	435179
592	77360	334555
593	6921	247788
594	235130	286036
595	255165	435003
596	134194	132814
597	564088	308947
598	364266	141597
599	449879	26730
600	579815	545735
601	386525	198805
602	394460	189244
603	508167	126340
604	373381	344308
605	26448	50482
606	578107	279561
607	292005	90108
608	286119	397613
609	299573	498196
610	534122	183387
611	346334	235239
612	98248	180925
613	531854	194594
614	249158	228415
615	312263	429174
616	188948	552832
617	128704	523974
618	579003	47603
619	398810	15070
620	487897	215708
621	483643	389464
622	468022	188768
623	64359	110258
624	444887	216161
625	40446	554466
626	572226	322610
627	174887	546463
628	569931	133100
629	259793	557633
630	170975	460684
631	158887	455847
632	50679	531143
633	287560	564830
634	499785	558449
635	15681	524361
636	449485	405648
637	423506	26624
638	352445	499631
639	195408	324285
640	552065	197280
641	264336	320641
642	92543	436387
643	306467	53364
644	35952	388395
645	225177	365177
646	135914	318219
647	16410	282336
648	35952	207179
649	195306	138819
650	542910	114946
651	181962	134856
652	6954	402206
653	52413	109488
654	246454	475995
655	420156	355974
656	341299	392144
657	151432	322955
658	18794	195974
659	427438	473929
660	207926	155687
661	557239	125850
662	359833	280891
663	569543	544351
664	169097	230450
665	20307	203317
666	129420	264497
667	309539	428278
668	235984	252332
669	82157	412604
670	411044	442861
671	413120	307138
672	332940	205693
673	321079	338949
674	350073	421169
675	452724	555905
676	88640	430518
677	33871	537456
678	399893	38775
679	163316	7023
680	444491	422686
681	148737	315467
682	272635	137677
683	421478	307292
684	198492	342204
685	505530	408221
686	404785	249352
687	450355	35682
688	292581	536602
689	138834	490878
690	54683	468613
691	387661	295426
692	418300	300200
693	187743	445999
694	121875	13525
695	38186	326317
696	38336	465404
697	174113	427639
698	241238	208671
699	145684	222991
700	217016	484321
701	40083	250629
702	302823	453026
703	1960	97661
704	546667	25804
705	139097	238355
706	139684	431503
707	405032	76351
708	203382	430681
709	474344	136915
710	548795	463296
711	193112	298736
712	198658	382737
713	452414	472828
714	246590	70774
715	191425	460160
716	233771	332923
717	91416	281032
718	374806	56137
719	90640	73527
720	178683	382350
721	308785	576505
722	82826	399655
723	443860	254990
724	520338	451014
725	522194	310862
726	343552	61025
727	393995	231408
728	91912	41199
729	315742	56455
730	223671	248469
731	336602	125257
732	415828	25550
733	557329	135076
734	148458	75576
735	522665	398628
736	22842	512729
737	157657	79356
738	535808	330098
739	283984	139475
740	114673	450786
741	327665	97892
742	62355	426542
743	456991	396385
744	579666	335153
745	29252	404338
746	572081	239537
747	270554	189446
748	24040	149272
749	521404	142562
750	161124	135155
751	544052	24343
752	3865	304812
753	533283	139140
754	2753	574208
755	94025	518530
756	401935	200162
757	340654	273617
758	309638	293802
759	316189	154139
760	414196	3337
761	438556	412407
762	338847	412586
763	332205	93607
764	333691	563697
765	217228	277961
766	516867	575079
767	238377	451263
768	386553	531092
769	489907	271240
770	218476	472623
771	410068	487957
772	406555	363181
773	440486	164856
774	64824	5193
775	544104	475244
776	178796	254816
777	212309	478567
778	75775	137560
779	144878	446460
780	35210	306889
781	254869	540473
782	404785	297976
783	374062	72770
784	126564	452836
785	566027	300000
786	289992	306733
787	475856	408255
788	553072	71711
789	529981	368153
790	56396	66072
791	236338	222261
792	44860	46418
793	159451	450404
794	172571	581655
795	84749	132578
796	335085	430677
797	406315	365273
798	510080	461009
799	346067	551861
800	405970	348913
801	289073	314430
802	419860	472733
803	563604	109425
804	289343	344125
805	524656	325505
806	283761	90646
807	187054	369373
808	504304	381255
809	199918	501142
810	211260	473370
811	55139	179869
812	425412	130712
813	264338	67537
814	244151	82052
815	506052	525297
816	134112	361177
817	95063	345930
818	147769	440554
819	163608	459967
820	176799	543220
821	196885	431660
822	443301	374743
823	45197	543897
824	381246	182245
825	233075	411368
826	457436	129982
827	463217	368280
828	528972	264870
829	331372	159282
830	31829	361831
831	239992	188077
832	30383	514249
833	18575	243724
834	75051	117396
835	173968	476299
836	291528	463555
837	354527	322480
838	157283	3145
839	485155	351793
840	372577	314667
841	481582	343401
842	553588	563275
843	545390	306700
844	68833	147545
845	190907	314108
846	94940	538204
847	520683	562879
848	270420	466125
849	322475	300138
850	535292	498283
851	245440	306914
852	109434	354072
853	479953	306619
854	302185	581615
855	506052	525297
856	445561	144122
857	394533	439854
858	420059	303365
859	443498	330408
860	80145	88120
861	309495	61471
862	70815	392659
863	292232	7730
864	567390	153510
865	476731	374401
866	541813	98018
867	348982	114025
868	111376	298830
869	340930	419098
870	95336	530061
871	316397	532552
872	37814	113126
873	64693	214737
874	101828	406451
875	85162	440895
876	209145	559159
877	7288	106038
878	521259	444804
879	187495	84123
880	260105	216603
881	73014	6211
882	502766	325055
883	449432	279521
884	578270	220041
885	78170	489407
886	30998	125755
887	134366	183889
888	20161	551439
889	230166	203063
890	468751	401828
891	234684	508931
892	3310	422886
893	183970	391662
894	243134	226805
895	114861	384788
896	50239	152360
897	572980	167166
898	98302	145544
899	114335	109123
900	452121	32907
901	522108	356302
902	302260	90367
903	44860	195470
904	389771	76034
905	115088	285929
906	169169	191501
907	85298	2239
908	297078	545002
909	124486	449990
910	14056	470972
911	9450	288403
912	66491	122996
913	188417	246252
914	187475	211707
915	499374	313588
916	280464	29472
917	146448	341041
918	323128	506151
919	247873	51025
920	553482	45594
921	542939	57936
922	27484	223874
923	48067	209102
924	378098	19981
925	36082	455188
926	417727	252771
927	145728	302555
928	30113	546980
929	451533	286119
930	321647	297676
931	495448	507951
932	503144	380011
933	553361	268229
934	344741	348791
935	523811	382214
936	414821	512985
937	131804	555622
938	296317	495348
939	193895	358685
940	271546	544695
941	211423	546500
942	283858	380414
943	52746	457893
944	400907	486079
945	70079	496264
946	118690	249347
947	18158	559315
948	68291	91136
949	32193	131019
950	150129	88462
951	339986	418604
952	143125	576654
953	476841	141501
954	200605	112160
955	453328	296897
956	402027	70079
957	349485	403951
958	324845	532548
959	403389	555920
960	239171	426840
961	524247	131019
962	509786	112394
963	73429	113722
964	577926	30967
965	12101	261504
966	429836	514049
967	230119	82765
968	64474	147165
969	219525	501875
970	36226	442861
971	167273	383137
972	186892	112568
973	439007	85478
974	90208	440461
975	70932	206701
976	435391	208107
977	405882	246540
978	152012	280888
979	550980	362812
980	147205	542777
981	335284	455981
982	559102	552247
983	113082	136355
984	409403	505786
985	512938	244167
986	30210	172673
987	308466	326564
988	481115	14167
989	142999	543631
990	240323	344521
991	3488	365095
992	363188	163314
993	256660	121210
994	440094	378403
995	37119	235692
996	293207	153229
997	112440	340422
998	336777	449546
999	14439	431281
1000	532209	204935
1001	223362	374505
1002	220819	285325
1003	511849	553471
1004	10935	123070
1005	402519	574256
1006	558181	347529
1007	374628	15947
1008	381262	558915
1009	39357	444142
1010	367843	437423
1011	380706	447119
1012	429996	333887
1013	512276	356380
1014	576981	211243
1015	248231	34830
1016	396461	449296
1017	217919	236324
1018	300848	489799
1019	336629	277945
1020	96183	241645
1021	393971	494634
1022	68411	364705
1023	303127	76155
1024	114335	462807
1025	274939	522959
1026	406395	534942
1027	342128	568333
1028	327605	348251
1029	424601	359492
1030	25603	409627
1031	558528	133386
1032	460126	246530
1033	52637	402742
1034	112117	231747
1035	377282	79144
1036	383185	69750
1037	579893	151231
1038	182984	301380
1039	23294	255479
1040	335207	226119
1041	161505	227878
1042	551713	289714
1043	31481	343951
1044	504194	261161
1045	250893	115796
1046	495064	443498
1047	539196	576513
1048	85478	560281
1049	34115	240119
1050	184386	463012
1051	215471	9679
1052	258661	379716
1053	358572	481010
1054	300034	5314
1055	75319	431891
1056	52947	568675
1057	267571	259382
1058	8445	480416
1059	12669	541898
1060	214727	384808
1061	242869	518530
1062	32708	207676
1063	262228	259830
1064	403937	213687
1065	363853	18833
1066	527670	279994
1067	65490	526341
1068	387431	260922
1069	488368	330790
1070	188421	299550
1071	200143	51309
1072	486118	267411
1073	370043	472349
1074	234676	91373
1075	458750	470117
1076	418251	275237
1077	61584	380552
1078	209221	276596
1079	244184	242465
1080	82258	183049
1081	288290	86011
1082	189855	65883
1083	20781	9927
1084	16237	416911
1085	482910	15846
1086	379580	443952
1087	533976	500965
1088	437594	18841
1089	203669	29431
1090	296604	478077
1091	544365	496525
1092	119061	482574
1093	278306	38355
1094	48609	61181
1095	201045	325351
1096	540509	170346
1097	467742	220241
1098	131804	26209
1099	293607	491154
1100	251044	345134
1101	42201	229575
1102	64359	268729
1103	566298	434527
1104	288599	501225
1105	205196	329475
1106	491464	356094
1107	352478	527846
1108	42182	49517
1109	243134	226805
1110	160875	429505
1111	99065	176312
1112	423480	292170
1113	425762	22072
1114	244151	336166
1115	342060	322829
1116	290261	227033
1117	263083	230819
1118	12927	482172
1119	499105	257219
1120	343708	231768
1121	500049	184330
1122	303056	529187
1123	359947	251655
1124	1442	459575
1125	471641	53529
1126	6614	108669
1127	279391	534957
1128	478528	270354
1129	61959	373422
1130	57571	513280
1131	35795	140263
1132	374100	578493
1133	465537	58089
1134	165055	333240
1135	69944	121572
1136	431165	513417
1137	172498	524992
1138	400925	284257
1139	191533	573066
1140	388619	287663
1141	284400	204661
1142	3337	414196
1143	348306	157416
1144	119547	100428
1145	441203	54305
1146	481480	237326
1147	223832	237277
1148	364745	544471
1149	417400	360735
1150	543045	476280
1151	519471	437180
1152	555387	292032
1153	293296	516542
1154	29080	423694
1155	4980	386035
1156	167792	225791
1157	431323	140545
1158	138553	294883
1159	222771	492395
1160	367953	273002
1161	199855	509531
1162	292493	86516
1163	111749	399452
1164	549907	106896
1165	574425	233527
1166	533805	172851
1167	371106	164104
1168	187791	24931
1169	158344	294763
1170	132067	314023
1171	122302	362714
1172	521052	81394
1173	388325	335669
1174	354088	229096
1175	51685	52017
1176	450247	45830
1177	283216	34139
1178	549887	354527
1179	420546	99416
1180	440354	466263
1181	223362	310493
1182	12343	540869
1183	475387	555180
1184	105786	239837
1185	336579	536294
1186	505565	406744
1187	298656	153428
1188	372756	295150
1189	463722	51773
1190	433373	491098
1191	487418	431472
1192	117191	376442
1193	115930	580542
1194	501491	460183
1195	441535	468245
1196	144486	244181
1197	434509	237618
1198	329421	86696
1199	299757	497109
1200	322369	118788
1201	431950	224740
1202	141795	267670
1203	574392	348483
1204	558794	221547
1205	88485	401028
1206	455859	119516
1207	520324	270136
1208	70471	552545
1209	295797	159537
1210	213773	64334
1211	205300	31817
1212	245426	182233
1213	317575	456236
1214	323726	202923
1215	381296	369986
1216	183666	296521
1217	88560	465357
1218	44352	243775
1219	54335	88345
1220	985	311909
1221	412510	306159
1222	474464	551796
1223	513389	261097
1224	534894	427055
1225	539738	443426
1226	219629	434930
1227	370331	330611
1228	292916	380089
1229	148855	192306
1230	60363	305368
1231	361964	374559
1232	351017	440562
1233	392850	287667
1234	292428	297442
1235	363673	193863
1236	407879	342186
1237	269445	272968
1238	157283	548946
1239	539129	276852
1240	85162	326593
1241	372249	289855
1242	76082	410446
1243	199551	528575
1244	66271	548219
1245	555456	181873
1246	31636	204311
1247	143174	503860
1248	523953	325768
1249	255842	551881
1250	14285	476664
1251	338624	382406
1252	359592	456236
1253	504700	332916
1254	481035	451943
1255	503210	419224
1256	283785	168883
1257	362714	272430
1258	493641	104691
1259	414071	475658
1260	398209	543706
1261	139472	18666
1262	132791	434261
1263	148319	28114
1264	573088	174838
1265	253718	397089
1266	273698	290819
1267	507533	549261
1268	434148	409099
1269	333303	105114
1270	60213	142999
1271	574141	404546
1272	565227	482362
1273	74458	144870
1274	102503	562875
1275	237628	527616
1276	290130	230432
1277	343571	71756
1278	310473	150267
1279	539419	286458
1280	56187	87889
1281	536741	213904
1282	261587	542960
1283	412036	51801
1284	103791	45594
1285	208340	400166
1286	368807	18058
1287	533978	577552
1288	7333	8923
1289	147422	189248
1290	118181	73009
1291	545597	106193
1292	578813	358090
1293	176118	507536
1294	361660	404191
1295	328596	203003
1296	296192	133380
1297	530220	444926
1298	372756	295150
1299	561967	379183
1300	307421	138446
1301	86946	248085
1302	549845	245266
1303	162543	408873
1304	227399	274083
1305	95677	475218
1306	499423	314607
1307	350607	189782
1308	68878	10363
1309	81998	455345
1310	453584	350607
1311	210920	71727
1312	5635	522940
1313	166340	250912
1314	562906	244181
1315	199688	436470
1316	520389	136250
1317	394940	279674
1318	288955	267300
1319	390048	299457
1320	188028	175469
1321	471205	102355
1322	272713	168458
1323	432273	436653
1324	50277	82836
1325	172922	38586
1326	550627	102671
1327	284365	353317
1328	33422	421558
1329	365325	190637
1330	73832	90351
1331	507081	365822
1332	216194	153506
1333	241238	474471
1334	36124	573881
1335	280226	323507
1336	18903	411065
1337	404780	199395
1338	180515	83477
1339	173565	581332
1340	562073	270706
1341	322816	95939
1342	191893	148999
1343	315908	176793
1344	242365	246106
1345	296524	440646
1346	26176	16817
1347	312298	230004
1348	356131	516750
1349	245153	388902
1350	252203	537574
1351	489861	124756
1352	52891	149005
1353	74309	457834
1354	443797	364493
1355	263323	540544
1356	479596	508489
1357	279850	400189
1358	333772	268885
1359	515289	371365
1360	398866	334713
1361	469030	352027
1362	47419	380979
1363	67788	271825
1364	12946	504452
1365	74166	460346
1366	64157	408248
1367	249276	134551
1368	54039	291634
1369	49946	380299
1370	354724	319053
1371	291696	554273
1372	544522	112298
1373	342334	441023
1374	469300	244750
1375	410337	127596
1376	198352	140651
1377	411313	451014
1378	496486	191949
1379	153217	314986
1380	409217	567390
1381	563927	371135
1382	227741	39357
1383	18224	397101
1384	155671	358817
1385	299533	63516
1386	292648	187362
1387	568398	141317
1388	363574	135139
1389	397151	245414
1390	184557	218924
1391	551794	568107
1392	572802	141135
1393	457566	248912
1394	488743	423065
1395	498535	259037
1396	403096	253810
1397	106180	70769
1398	321307	476704
1399	408057	337379
1400	143975	296065
1401	279809	350485
1402	210108	241209
1403	303928	42568
1404	308120	43673
1405	475365	54562
1406	163640	386332
1407	514915	562328
1408	71360	545796
1409	342499	109361
1410	270705	7267
1411	573796	379055
1412	226412	85160
1413	421908	563194
1414	76547	199962
1415	468411	155291
1416	408705	337502
1417	212766	26398
1418	352533	327794
1419	116291	15272
1420	194851	450845
1421	285275	437895
1422	204525	229270
1423	313034	447208
1424	26564	141278
1425	278237	203257
1426	418440	531092
1427	222831	259986
1428	573843	257236
1429	578871	1667
1430	259519	523096
1431	7298	519055
1432	260967	244468
1433	549971	1903
1434	447043	367452
1435	47226	455004
1436	471861	214391
1437	302155	367429
1438	516342	479176
1439	188866	443969
1440	192437	514586
1441	197796	28209
1442	206417	472472
1443	567077	543215
1444	6226	158950
1445	522232	477853
1446	348929	271359
1447	215287	75600
1448	21361	197616
1449	252220	305206
1450	405174	242286
1451	336777	533896
1452	156858	453330
1453	523274	416911
1454	184874	268996
1455	320370	342521
1456	374649	286458
1457	322724	451714
1458	566027	35894
1459	248206	323788
1460	317622	46405
1461	151733	252639
1462	579902	361964
1463	562897	297300
1464	458790	574057
1465	470364	381296
1466	76648	568425
1467	505335	85029
1468	2621	181007
1469	98853	449114
1470	98194	298649
1471	228506	458119
1472	115875	27186
1473	574810	26803
1474	363181	389532
1475	564142	308420
1476	213403	516913
1477	117380	461805
1478	75576	129339
1479	311190	532381
1480	106228	207969
1481	478553	487534
1482	74798	278306
1483	37549	290828
1484	138151	42711
1485	386645	235919
1486	209239	473055
1487	337987	300155
1488	435005	303726
1489	233651	94607
1490	458663	315740
1491	339890	272253
1492	214871	317560
1493	51598	460812
1494	514668	252203
1495	209940	494578
1496	567886	576701
1497	507249	536833
1498	545101	10114
1499	9288	564003
1500	528972	560297
1501	163608	459967
1502	270420	466125
1503	159269	333434
1504	215132	491408
1505	278822	370677
1506	64898	235163
1507	369259	52996
1508	231822	160104
1509	225945	279203
1510	525682	501260
1511	191990	142537
1512	497351	122252
1513	215633	14961
1514	512966	168246
1515	500018	205451
1516	103806	479440
1517	252054	294698
1518	303418	569450
1519	288042	533480
1520	503252	53994
1521	386035	379667
1522	305060	115793
1523	414228	62167
1524	168355	404534
1525	137634	331024
1526	471869	44068
1527	528786	493932
1528	213457	225299
1529	347925	443334
1530	405632	521550
1531	377620	373810
1532	267035	157980
1533	423513	320554
1534	255718	152465
1535	133142	107781
1536	109798	302823
1537	84825	563912
1538	350794	75786
1539	35891	384528
1540	504747	271759
1541	569273	112928
1542	49763	413146
1543	549268	546667
1544	187434	416049
1545	158292	134206
1546	286920	259253
1547	368836	188537
1548	15029	536120
1549	75296	512722
1550	163755	451532
1551	55066	546428
1552	469877	44045
1553	400367	390684
1554	333106	193369
1555	309528	18462
1556	134194	62020
1557	428079	166166
1558	289752	403255
1559	10123	502570
1560	350262	377355
1561	407943	380101
1562	431432	180524
1563	330967	399988
1564	177802	247234
1565	159233	509536
1566	378403	177913
1567	485628	151651
1568	191846	492444
1569	255928	255401
1570	27235	523315
1571	47775	289992
1572	366179	258291
1573	479586	37907
1574	241238	208671
1575	88513	196715
1576	298151	21397
1577	105264	238980
1578	115927	59660
1579	549635	227958
1580	398756	342499
1581	224610	574200
1582	442206	62483
1583	472256	13985
1584	301106	497141
1585	259005	512166
1586	580835	427189
1587	217704	149284
1588	154798	513699
1589	391067	121826
1590	12706	313055
1591	313770	300276
1592	533069	328607
1593	437720	517967
1594	423767	140501
1595	500257	201418
1596	125806	438077
1597	408873	292384
1598	502752	70079
1599	546248	283113
1600	166056	533311
1601	343606	15751
1602	198416	74030
1603	502229	200739
1604	336355	221864
1605	451463	226020
1606	152326	371854
1607	435751	282046
1608	105335	460675
1609	37109	157138
1610	222295	571091
1611	238488	325838
1612	454731	472228
1613	353968	56433
1614	562054	381385
1615	26378	268239
1616	244339	352694
1617	289523	424545
1618	205332	532003
1619	192676	315622
1620	225129	356742
1621	122589	575633
1622	444672	221536
1623	482080	134618
1624	336656	486079
1625	161567	16590
1626	102903	20334
1627	317147	267300
1628	451471	508541
1629	452622	66064
1630	395843	65051
1631	198415	396369
1632	452013	136926
1633	137622	559160
1634	532142	434867
1635	432429	159609
1636	375490	71597
1637	205834	307265
1638	113897	452516
1639	85340	204432
1640	18896	497076
1641	213599	27578
1642	827	135037
1643	455267	317898
1644	71023	439837
1645	152525	472101
1646	300509	556751
1647	188747	416569
1648	504921	52322
1649	156278	569652
1650	482626	79011
1651	81988	280392
1652	574332	40497
1653	354814	405032
1654	380247	300324
1655	293334	181485
1656	499937	416345
1657	364439	560850
1658	205504	232460
1659	335181	519088
1660	504517	45197
1661	405261	271620
1662	383518	349697
1663	291528	20906
1664	12887	182162
1665	554433	573536
1666	271148	271046
